15S2002      627D2001     114D2000     2000 2   15563  7.0 1    15671 29 2 2 2 1    15749  26 1 1 1 1 2002  2 108 186  .    .  .  .  .  .
15S2004      627D2001     38S2002      2002 2   16286  6.0 1    16409 42 3 4 4 1    16485  40 3 2 3 1 2004  2 123 199  .    .  .  .  .  .
15S2005      552D2004     24D2003      2003 2   16656  5.5 1    16804 46 4 4 4 1    16853  54 4 4 4 1 2005  2 148 197  . 2007  . 26  .  4
15T1999      616D1997     58D1995      1995 2   14455  4.0 1    14526 28 4 4 4 1    14660  54 4 4 4 3 1999  4  71 205  .    .  .  .  .  .
160D2000     506D1999     115D1997     1997 2   14855  4.7 4    14939 25 2 2 2 1    15001  35 2 2 2 2 2000  3  84 146  .    .  .  .  .  .
161D2003     504S2002     141D1999     1999 2   15960  3.5 3    16048 22 1 1 1 1    16116  42 3 3 3 2 2003  4  88 156  .    .  .  .  .  .
162S2003     513S2002     111S2001     2001 2   15961  5.2 3    16048 21 1 1 1 1    16116  30 1 1 1 1 2003  2  87 155  .    .  .  .  .  .
162S2004     504S2002     64D2003      2003 2   16324  5.0 3    16409 33 4 4 2 1    16485  35 2 3 2 1 2004  1  85 161  .    .  .  .  .  .
163D2001     577S1998     104D2000     2000 2   15238  4.1 2    15306 24 2 2 2 1    15383  35 2 2 3 2 2001  1  68 145  . 2003  . 23  .  3
163S2003     502S2002     59D2002      2002 2   15962  4.0 3    16048 32 3 3 3 1    16116  45 3 4 4 1 2003  1  86 154  . 2005  . 23  .  3
163S2004     74           176S2003     2003 2   16324  5.0 3    16409 27 2 2 2 1    16485  30 2 3 2 1 2004  1  85 161  .    .  .  .  .  .
164S2003     502S2002     16D2002      2002 2   15963  3.0 3    16048 25 2 2 2 1    16116  43 2 3 3 1 2003  1  85 153  . 2005  . 23  .  3
165D2003     513S2002     13S2002      2002 2   15963  2.5 3    16048 20 1 1 1 1    16116  23 1 1 1 2 2003  1  85 153  . 2005  . 24  .  3
166D2003     627D2001     21S2000      2000 2   15964  5.0 3    16048 34 4 4 4 1    16116  47 3 4 4 2 2003  3  84 152  . 2004  . 11  .  4
166S2004     74           97D2003      2003 2   16328  5.0 3    16409 25 3 3 2 1    16485  34 2 3 2 1 2004  1  81 157  .    .  .  .  .  .
167D2003     627D2001     21S2000      2000 2   15964  4.8 3    16048 20 1 1 1 1    16116  29 1 1 1 2 2003  3  84 152  . 2005  . 23  .  5
168S2004     444          104D2003     2003 2   16331  7.0 3    16409 27 2 2 2 1    16485  36 1 1 2 1 2004  1  78 154  .    .  .  .  .  .
16D1992      RIDGE        1D1989       1989 2   11893  5.3 1    12066 33 3 3 2 1    12129  39 2 2 2 2 1992  3 173 236  .    .  .  .  .  .
16D1993      0555         34D1987      1987 2   12254  5.2 1    12367 36 3 2 3 1    12472  36 3 4 3 2 1993  6 113 218  . 1995  . 25  .  8
16D1994      504S1993     39D1992      1992 2   12637  4.9 3    12719 33 4 4 3 1    12822  53 4 4 3 2 1994  2  82 185  .    .  .  .  .  .
16D1997      3721         54D1994      1994 2   13729  3.8 1    13840 26 2 2 2 1    13947  38 3 3 3 2 1997  3 111 218  .    .  .  .  .  .
16D1998      616D1997     60S1995      1995 2   14093  7.0 1    14204 37 3 4 4 1    14312  57 4 4 3 2 1998  3 111 219  .    .  .  .  .  .
16D2002      650D2000     70D1999      1999 2   15563  4.0 1    15671 30 2 2 2 1    15749  43 3 3 3 2 2002  3 108 186  . 2003  . 13  .  4
16S2004      559S2002     67D2000      2000 2   16286  5.0 2    16409 30 3 3 3 1    16485  40 2 2 2 1 2004  4 123 199  . 2006  . 24  .  6
16T1999      616D1997     58D1995      1995 2   14455  4.0 1    14526 33 4 4 5 1    14660  57 3 3 4 3 1999  4  71 205  . 2002  . 37  .  7
170D2000     572D1996     76S1993      1993 2   14856  4.8 3    14939 20 1 1 1 1    15001  23 1 1 1 2 2000  7  83 145  .    .  .  .  .  .
170S2003     502S2002     102S2002     2002 2   15966  5.5 3    16048 29 2 2 2 1    16116  45 2 2 3 1 2003  1  82 150  . 2005  . 23  .  3
171D2004     538S2003     93S2002      2002 2   16333  6.0 3    16409 21 2 2 1 1    16485  32 1 1 1 2 2004  2  76 152  .    .  .  .  .  .
171S2003     616S2001     55D2002      2002 2   15967  5.0 4    16048 25 1 1 1 1    16116  35 2 2 2 1 2003  1  81 149  . 2005  . 23  .  3
172D2004     546D2003     13S2002      2002 2   16334  6.0 3    16409 15 1 1 1 1    16485  20 1 1 1 2 2004  2  75 151  .    .  .  .  .  .
172T2000     31           81D1991      1991 2   14856  4.2 4    14939 30 2 2 2 1    15001  40 3 3 3 3 2000  9  83 145  .    .  .  .  .  .
173S2003     513D2001     12D2001      2001 2   15971  6.5 4    16048 27 2 2 2 1    16116  35 2 2 2 1 2003  2  77 145  .    .  .  .  .  .
174D2000     577S1998     30S1998      1998 2   14848  4.0 4    14939 35 2 2 2 1    15001  35 2 2 3 2 2000  2  91 153  . 2002  . 24  .  4
174S2003     616S2001     9D2001       2001 2   15973  5.5 3    16048 33 4 4 3 1    16116  48 4 4 4 1 2003  2  75 143  . 2004  . 12  .  3
174S2004     74           63D2003      2003 2   16335  6.0 3    16409 21 2 2 2 1    16485  28 1 1 1 1 2004  1  74 150  . 2006  . 22  .  3
175S2003     514D2001     105S1999     1999 2   15935  4.7 1    16048 26 2 2 2 1    16116  43 3 4 4 1 2003  4 113 181  .    .  .  .  .  .
176S2003     504S2002     122S1999     1999 2   15946  7.5 3    16048 42 5 5 5 1    16116  54 4 4 4 1 2003  4 102 170  . 2004  . 12  .  5
177S2000     595D1997     115S1998     1998 2   14863  7.0 3    14939 36 4 3 3 1    15001  47 4 4 4 1 2000  2  76 138  . 2001  . 12  .  3
177S2004     444          67D2003      2003 2   16341  4.0 3    16409 20 1 1 1 1    16485  29 1 2 1 1 2004  1  68 144  . 2007  . 34  .  4
179D2000     577S1998     38S1997      1997 2   14865  5.5 3    14939 30 3 2 2 1    15001  34 2 2 2 2 2000  3  74 136  . 2002  . 24  .  5
17D1992      RIDGE        1D1989       1989 2   11893  4.4 1    12066 31 3 3 3 1    12129  39 3 3 3 2 1992  3 173 236  . 1993  . 13  .  4
17D1993      92-035       32D1990      1990 2   12254  5.3 1    12367 30 4 3 2 1    12472  35 3 2 3 2 1993  3 113 218  . 1996  . 36  .  6
17D1994      504S1993     39D1992      1992 2   12637  4.6 1    12719 30 3 2 3 1    12822  45 3 3 3 2 1994  2  82 185  . 1996  . 24  .  4
17D1995      4035         53D1988      1988 2   13007  4.7 3    13095 41 4 4 4 1    13207  60 5 5 4 2 1995  7  88 200  . 1997  . 24  .  9
17D1996      574S1995     34D1987      1987 2   13357  4.2 1    13461 28 2 2 2 1    13573  43 4 4 4 2 1996  9 104 216  .    .  .  .  .  .
17D1997      554S1993     78S1993      1993 2   13729  3.4 1    13840 27 3 4 4 1    13947  47 4 4 4 2 1997  4 111 218  .    .  .  .  .  .
17D1998      616D1997     60S1995      1995 2   14093  5.8 1    14204 20 1 1 1 1    14312  43 3 3 3 2 1998  3 111 219  . 2000  . 24  .  5
17D2003      513D2001     64S1998      1998 2   15922  5.3 1    16001 35 4 4 4 1    16116  58 4 4 3 2 2003  5  79 194  . 2004  . 13  .  6
17D2006      538D2004     96D2004      2004 2   17022  5.5 1    17127 40 4 4 4 1    17197  28 3 3 3 2 2006  2 105 175  .    .  .  .  .  .
17S2000      506D1999     2S1993       1993 2   14832  6.5 1    14939 41 3 3 3 1    15001  50 4 4 3 1 2000  7 107 169  . 2003  . 36  . 10
17S2004      561S2003     111S2001     2001 2   16287  8.0 1    16409 40 3 3 4 1    16485  48 3 3 3 1 2004  3 122 198  .    .  .  .  .  .
17S2005      627D2001     132D2003     2003 2   16656  4.0 1    16804 37 5 4 3 1    16853  37 5 4 3 1 2005  2 148 197  .    .  .  .  .  .
182D2000     563S1999     95D1997      1997 2   14867  4.2 3    14939 28 2 2 2 1    15001  35 2 3 2 2 2000  3  72 134  . 2002  . 23  .  5
183S2000     595D1997     27D1994      1994 2   14873  9.0 3    14939 33 3 2 3 1    15001  41 3 3 3 1 2000  6  66 128  .    .  .  .  .  .
18D1992      WALKER89     6ZHRC1990    1990 2   11893  3.8 1    12066 31 2 2 2 1    12129  43 3 3 3 2 1992  2 173 236  .    .  .  .  .  .
18D1993      92-035       34ZWDM1990   1990 2   12254  5.3 1    12367 32 3 2 3 1    12472  34 3 2 3 2 1993  3 113 218  . 1995  . 26  .  5
18D1995      4035         53D1988      1988 2   13007  5.8 3    13095 41 4 4 4 1    13207  59 4 5 4 2 1995  7  88 200  .    .  .  .  .  .
18D1996      563S1994     3D1994       1994 2   13357  4.2 1    13461 39 4 5 4 1    13573  50 4 4 4 2 1996  2 104 216  . 1998  . 24  .  4
18D2003      513D2001     64S1998      1998 2   15922  6.0 1    16001 34 4 4 4 1    16116  60 5 5 4 2 2003  5  79 194  . 2004  . 12  .  6
18D2006      538D2004     96D2004      2004 2   17022  5.0 1    17127 34 3 3 3 1    17197  50 4 4 5 2 2006  2 105 175  .    .  .  .  .  .
18S1999      572D1996     88S1994      1994 2   14456  3.5 1    14526 23 3 4 3 1    14660  63 4 4 4 1 1999  5  70 204  .    .  .  .  .  .
18S2000      31           76S1998      1998 2   14832  8.5 1    14939 50 4 5 4 1    15001  50 4 4 4 1 2000  2 107 169  . 2001  . 13  .  3
18S2002      627D2001     77D1993      1993 2   15564  3.8 1    15671 37 4 4 4 1    15749  46 4 5 4 1 2002  9 107 185  . 2003  . 13  . 10
18S2004      502S2002     102D2000     2000 2   16287  6.0 1    16409 50 4 4 4 1    16485  55 5 4 5 1 2004  4 122 198  . 2006  . 24  .  6
18S2007      557S2006     63D2003      2003 2   17365  6.0 1    17477 45 4 3 3 1    17539  61 5 5 3 1 2007  4 112 174  .    .  .  .  .  .
18T1994      570S1992     53D1988      1988 2   12637  5.2 3    12719 39 4 4 4 1    12822  54 4 4 4 3 1994  6  82 185  . 1996  . 24  .  8
18T1998      600D1996     4D1996       1996 2   14093  3.0 1    14204 15 1 1 1 1    14312  37 2 3 2 3 1998  2 111 219  . 2000  . 25  .  4
18T2001      540D2000     119D1997     1997 2   15199  4.0 1    15306 24 2 2 2 1    15383  35 2 2 2 3 2001  4 107 184  . 2003  . 25  .  6
19D1992      WALKER89     40D1987      1987 2   11893  4.0 1    12066 40 4 3 5 1    12129  51 4 3 4 2 1992  5 173 236  . 1994  . 23  .  7
19D1996      574S1995     68D1991      1991 2   13357  3.1 1    13461 28 1 1 1 1    13573  36 3 3 3 2 1996  5 104 216  .    .  .  .  .  .
19D2005      561S2003     92S2002      2002 2   16657  4.5 1    16804 30 4 5 4 1    16853  48 5 5 4 2 2005  3 147 196  .    .  .  .  .  .
19D2006      602D2005     12T2004      2004 2   17022  3.0 1    17127 22 1 1 1 1    17197  21 1 1 1 2 2006  2 105 175  .    .  .  .  .  .
19S1995      525D1994     4D1985       1985 2   13008  5.6 1    13095 34 3 4 3 1    13207  49 4 5 4 1 1995 10  87 199  .    .  .  .  .  .
19S2000      524D1998     138D1995     1995 2   14832  8.5 1    14939 50 4 4 4 1    15001  55 4 5 4 1 2000  5 107 169  . 2002  . 25  .  7
19S2003      514D2001     60D2001      2001 2   15923  5.5 1    16001 30 3 3 3 1    16116  54 4 5 5 1 2003  2  78 193  . 2006  . 37  .  5
19S2004      538S2003     101D2001     2001 2   16287  7.0 1    16409 49 4 4 4 1    16485  54 4 4 4 1 2004  3 122 198  . 2005  . 12  .  4
19T1994      570S1992     53D1988      1988 2   12637  5.5 3    12719 40 4 4 4 1    12822  58 4 4 4 3 1994  6  82 185  . 1996  . 24  .  8
19T1997      4397         3D1994       1994 2   13729  4.1 1    13840 28 3 3 3 1    13947  46 4 4 4 3 1997  3 111 218  . 1999  . 24  .  5
19T1998      600D1996     4D1996       1996 2   14093  1.8 3    14204 28 2 2 2 1    14312  52 3 4 4 3 1998  2 111 219  . 2001  . 36  .  5
1D1992       102Y         32D1990      1990 2   11879  4.9 1    12066 40 4 4 4 1    12129  50 4 4 4 2 1992  2 187 250  .    .  .  .  .  .
1D1996       92-035       4D1994       1994 2   13351  3.2 1    13461 29 2 3 3 1    13573  38 3 3 3 2 1996  2 110 222  . 1999  . 38  .  5
1D1997       563S1994     37S1995      1995 2   13723  3.4 1    13840 22 2 2 2 1    13947  35 2 2 2 2 1997  2 117 224  . 1999  . 26  .  4
1D1999       572D1996     81D1996      1996 2   14449  4.0 1    14526 27 3 3 3 1    14660  56 3 3 3 2 1999  3  77 211  .    .  .  .  .  .
1D2000       568D1999     44D1992      1992 2   14827  4.8 1    14939 36 3 4 4 1    15001  45 4 4 4 2 2000  8 112 174  . 2002  . 24  . 10
1D2003       559S2002     34D2000      2000 2   15916  3.0 1    16001 20 2 2 2 1    16116  38 2 4 4 2 2003  3  85 200  . 2004  . 13  .  4
1D2004       561S2003     47D2002      2002 2   16283  4.0 2    16409 39 4 4 3 1    16485  51 4 3 3 2 2004  2 126 202  .    .  .  .  .  .
1D2006       611D2005     93D2001      2001 2   17016  5.5 1    17127 37 3 3 4 1    17197  57 5 5 5 2 2006  5 111 181  .    .  .  .  .  .
1S2007       4035         154D2003     2003 2   17275  5.0 1    17469 69 5 5 5 1    17539  88 5 5 5 1 2007  4 194 264  .    .  .  .  .  .
20D1992      RIDGE        8D1985       1985 2   11893  4.0 1    12066 42 4 5 4 1    12129  46 3 3 3 2 1992  7 173 236  . 1994  . 25  .  9
20D1994      143          57D1992      1992 2   12637  4.2 1    12719 27 2 3 3 1    12822  44 3 3 3 2 1994  2  82 185  . 1996  . 24  .  4
20D1996      574S1995     68D1991      1991 2   13357  4.9 1    13461 35 3 3 3 1    13573  47 4 4 4 2 1996  5 104 216  . 1998  . 25  .  7
20D1997      554S1993     23D1992      1992 2   13730  6.6 1    13840 27 3 3 2 1    13947  42 4 4 3 2 1997  5 110 217  .    .  .  .  .  .
20D1998      600D1996     43D1992      1992 2   14094  4.8 1    14204 27 3 3 3 1    14312  47 3 4 3 2 1998  6 110 218  .    .  .  .  .  .
20D2002      650D2000     108D1999     1999 2   15565  3.0 1    15671 31 3 3 4 1    15749  45 4 5 5 2 2002  3 106 184  . 2004  . 24  .  5
20D2003      514D2001     1192001      2001 2   15923  5.5 1    16001 24 2 2 2 1    16116  47 3 4 4 2 2003  2  78 193  . 2005  . 24  .  4
20D2004      627D2001     87D2002      2002 2   16287  6.0 1    16409 47 4 3 4 1    16485  60 5 5 5 2 2004  2 122 198  . 2007  . 36  .  5
20D2005      616D2004     17S2000      2000 2   16657  5.0 1    16804 29 2 2 2 1    16853  45 3 3 3 2 2005  5 147 196  .    .  .  .  .  .
20S2006      555D2005     38S2003      2003 2   17022  5.0 1    17127 23 2 2 2 1    17197  36 3 3 4 1 2006  3 105 175  .    .  .  .  .  .
20T1995      527D1993     70D1992      1992 2   13008  3.3 1    13095 26 3 4 3 1    13207  44 4 5 4 3 1995  3  87 199  . 1997  . 24  .  5
20T2000      563S1999     114S1997     1997 2   14833  5.0 1    14939 30 2 3 2 1    15001  25 1 1 1 3 2000  3 106 168  .    .  .  .  .  .
21D1992      102Y         36D1988      1988 2   11894  4.3 1    12066 36 3 3 4 1    12129  44 4 3 2 2 1992  4 172 235  .    .  .  .  .  .
21D1995      4035         6ZHRC1990    1990 2   13008  5.1 1    13095 23 3 3 3 1    13207  36 3 3 3 2 1995  5  87 199  . 1997  . 24  .  7
21D1996      553T1995     75D1994      1994 2   13358  4.0 1    13461 27 2 2 2 1    13573  45 3 4 3 2 1996  2 103 215  .    .  .  .  .  .
21D1997      554S1993     23D1992      1992 2   13730  6.3 1    13840 34 4 5 4 1    13947  45 3 3 4 2 1997  5 110 217  . 1999  . 24  .  7
21D1998      581D1996     101D1996     1996 2   14094  3.9 1    14204 24 2 2 2 1    14312  44 2 2 2 2 1998  2 110 218  .    .  .  .  .  .
21D2005      539D2004     42D2001      2001 2   16657  4.0 1    16804 34 3 3 3 1    16853  43 3 3 3 2 2005  4 147 196  . 2007  . 24  .  6
21D2006      627D2001     82S2004      2004 2   17022  4.0 1    17127 31 2 2 3 1    17197  29 1 2 2 2 2006  2 105 175  .    .  .  .  .  .
21D2007      524D2005     60S2005      2005 2   17367  3.5 1    17477 35 3 3 3 1    17539  36 4 3 3 2 2007  2 110 172  .    .  .  .  .  .
21S1993      0555         20T1991      1991 2   12255  5.5 1    12367 41 4 4 4 1    12472  44 3 3 3 1 1993  2 112 217  .    .  .  .  .  .
21S1999      31           25D1994      1994 2   14457  5.0 1    14526 33 4 5 4 1    14660  72 5 5 4 1 1999  5  69 203  .    .  .  .  .  .
21S2000      524D1998     109D1998     1998 2   14833  6.7 1    14939 41 4 4 3 1    15001  54 5 5 4 1 2000  2 106 168  . 2003  . 37  .  5
21S2001      595D1997     76S1993      1993 2   15199  6.5 1    15306 39 3 3 3 1    15383  52 3 4 3 1 2001  8 107 184  . 2003  . 24  . 10
21S2002      650D2000     1D1996       1996 2   15565  7.0 1    15671 21 1 1 1 1    15749  28 1 1 1 1 2002  6 106 184  . 2005  . 36  .  9
21S2003      514D2001     120D2000     2000 2   15923  5.8 1    16001 32 3 4 3 1    16116  52 4 4 4 1 2003  3  78 193  .    .  .  .  .  .
21S2004      627D2001     38D2000      2000 2   16287  8.0 1    16409 45 4 4 3 1    16485  50 4 3 4 1 2004  4 122 198  . 2005  . 13  .  5
22D1992      102Y         55D1990      1990 2   11895  4.9 1    12066 39 3 3 2 1    12129  45 4 3 3 2 1992  2 171 234  . 1993  . 13  .  3
22D1994      504S1993     11T1987      1987 2   12638  5.5 1    12719 30 3 3 3 1    12822  46 3 3 3 2 1994  7  81 184  . 1996  . 24  .  9
22D1995      4035         6ZHRC1990    1990 2   13008  4.8 1    13095 22 1 1 1 1    13207  36 2 2 2 2 1995  5  87 199  . 1997  . 24  .  7
22D1996      527D1995     41S1991      1991 2   13358  5.4 1    13461 33 4 4 4 1    13573  43 3 3 3 2 1996  5 103 215  . 1998  . 24  .  7
22D1997      543D1995     95D1994      1994 2   13730  5.3 1    13840 24 2 2 2 1    13947  35 2 2 2 2 1997  3 110 217  . 2000  . 36  .  6
22D1998      581D1996     101D1996     1996 2   14094  5.4 1    14204 22 2 2 2 1    14312  32 1 1 1 2 1998  2 110 218  .    .  .  .  .  .
22D2000      568D1999     1D1996       1996 2   14833  5.5 1    14939 39 4 3 4 1    15001  49 4 4 4 2 2000  4 106 168  . 2001  . 13  .  5
22D2001      605D2000     117D1998     1998 2   15199  5.7 3    15306 40 4 4 3 1    15383  52 3 4 3 2 2001  3 107 184  .    .  .  .  .  .
22D2004      507S2003     179D2000     2000 2   16287  4.0 2    16409 38 3 4 3 1    16485  43 3 2 2 2 2004  4 122 198  . 2006  . 24  .  6
22D2005      627D2001     48S2003      2003 2   16658  4.5 1    16804 48 3 4 4 1    16853  44 4 4 4 2 2005  2 146 195  .    .  .  .  .  .
22D2006      602D2005     65D2003      2003 2   17022  3.5 3    17127 24 2 2 2 1    17197  27 1 1 2 2 2006  3 105 175  .    .  .  .  .  .
22S1993      92-035       20D1985      1985 2   12257  5.8 1    12367 27 3 3 3 1    12472  30 3 2 3 1 1993  8 110 215  . 1995  . 25  . 10
22S2003      513S2002     82D2001      2001 2   15923  5.2 1    16001 34 4 4 4 1    16116  52 4 4 5 1 2003  2  78 193  . 2004  . 12  .  3
22T1999      536S1997     44D1996      1996 2   14457  3.5 1    14526 30 3 3 4 1    14660  65 4 4 3 3 1999  3  69 203  . 2001  . 25  .  5
23D1992      102Y         55D1990      1990 2   11895  5.0 1    12066 37 3 3 4 1    12129  47 4 3 3 2 1992  2 171 234  . 1993  . 14  .  3
23D1994      92-035       56T1991      1991 2   12638  3.8 1    12719 29 3 3 3 1    12822  47 3 4 3 2 1994  3  81 184  . 1996  . 24  .  5
23D1996      543D1995     17D1993      1993 2   13359  3.8 1    13461 25 3 4 3 1    13573  37 2 3 2 2 1996  3 102 214  . 1998  . 24  .  5
23D1997      4397         20T1995      1995 2   13730  4.4 1    13840 29 3 3 3 1    13947  35 2 2 2 2 1997  2 110 217  .    .  .  .  .  .
23D2000      568D1999     1D1996       1996 2   14833  5.3 1    14939 40 4 4 4 1    15001  47 4 4 4 2 2000  4 106 168  .    .  .  .  .  .
23D2002      540D2000     137D2000     2000 2   15565  3.2 1    15671 35 4 4 4 1    15749  49 4 4 4 2 2002  2 106 184  . 2004  . 24  .  4
23D2005      616D2004     114S2002     2002 2   16658  5.0 1    16804 25 2 2 2 1    16853  44 3 3 4 2 2005  3 146 195  . 2007  . 23  .  5
23D2006      602D2005     65D2003      2003 2   17022  4.0 3    17127 32 4 3 3 1    17197  39 3 3 3 2 2006  3 105 175  .    .  .  .  .  .
23D2007      555S2006     107S2005     2005 2   17368  5.0 1    17477 40 3 4 4 1    17539  49 4 4 3 2 2007  2 109 171  .    .  .  .  .  .
23S1993      0555         51D1991      1991 2   12260  3.6 1    12367 37 4 4 3 1    12472  43 4 3 3 1 1993  2 107 212  .    .  .  .  .  .
23S1995      4035         52S1993      1993 2   13009  5.4 1    13095 44 5 5 4 1    13207  56 4 4 4 1 1995  2  86 198  . 1997  . 23  .  4
23S1998      609D1996     149S1996     1996 2   14094  6.5 1    14204 33 3 3 3 1    14312  45 3 3 4 1 1998  2 110 218  .    .  .  .  .  .
23S2001      605D2000     57T1999      1999 2   15200  4.2 1    15306 33 3 3 4 1    15383  44 3 3 4 1 2001  2 106 183  . 2003  . 25  .  4
23T1999      536S1997     44D1996      1996 2   14457  3.5 2    14526 37 5 5 5 1    14660  75 5 5 4 3 1999  3  69 203  . 2002  . 37  .  6
24D1994      92-035       21D1991      1991 2   12638  4.8 1    12719 35 4 4 4 1    12822  48 3 4 3 2 1994  3  81 184  . 1996  . 23  .  5
24D1996      543D1995     17D1993      1993 2   13359  4.5 1    13461 22 1 1 1 1    13573  36 3 3 3 2 1996  3 102 214  . 1998  . 24  .  5
24D1999      581D1996     27S1997      1997 2   14457  3.5 1    14526 29 2 4 3 1    14660  57 3 4 3 2 1999  2  69 203  .    .  .  .  .  .
24D2001      540D2000     33D1994      1994 2   15200  6.0 1    15306 36 3 4 4 1    15383  55 4 4 4 2 2001  7 106 183  .    .  .  .  .  .
24D2002      627D2001     35D1998      1998 2   15565  4.3 1    15671 35 3 3 3 1    15749  49 3 4 4 2 2002  4 106 184  . 2004  . 24  .  6
24D2003      514D2001     108D1999     1999 2   15924  4.6 1    16001 24 2 2 2 1    16116  44 3 4 3 2 2003  4  77 192  . 2005  . 24  .  6
24D2004      507S2003     119D1997     1997 2   16287  5.0 1    16409 30 2 2 2 1    16485  34 1 1 1 2 2004  7 122 198  . 2006  . 25  .  9
24D2005      539D2004     21S2000      2000 2   16658  6.0 1    16804 26 2 2 3 1    16853  26 2 2 3 2 2005  5 146 195  .    .  .  .  .  .
24D2006      611D2005     35T1997      1997 2   17022  4.0 1    17127 18 1 1 1 1    17197  24 3 2 2 2 2006  9 105 175  .    .  .  .  .  .
24S1993      WALKER89     8D1986       1986 2   12260  4.5 1    12367 37 4 3 3 1    12472  37 3 3 3 1 1993  7 107 212  . 1996  . 36  . 10
24S2000      31           118D1998     1998 2   14833  6.5 1    14939 46 4 4 4 1    15001  46 3 3 4 1 2000  2 106 168  .    .  .  .  .  .
24S2007      524D2005     64S2005      2005 2   17368  5.0 1    17477 33 4 4 4 1    17539  46 3 3 3 1 2007  2 109 171  .    .  .  .  .  .
25D1992      RIDGE        52D1988      1988 2   11895  4.5 1    12066 36 3 4 4 1    12129  45 4 3 3 2 1992  4 171 234  . 1993  . 13  .  5
25D1993      0555         80T1991      1991 2   12260  3.5 1    12367 27 3 4 2 1    12472  29 2 2 3 2 1993  2 107 212  . 1996  . 37  .  5
25D1994      92-035       37D1989      1989 2   12639  5.4 1    12719 29 3 3 3 1    12822  35 2 2 3 2 1994  5  80 183  . 1996  . 24  .  7
25D1995      527D1993     28D1987      1987 2   13009  3.6 1    13095 31 3 4 4 1    13207  47 4 4 4 2 1995  8  86 198  .    .  .  .  .  .
25D1996      3721         80D1994      1994 2   13359  4.5 1    13461 33 3 2 2 1    13573  43 3 2 2 2 1996  2 102 214  .    .  .  .  .  .
25D1997      4397         75D1995      1995 2   13730  5.0 1    13840 23 2 2 3 1    13947  43 3 4 4 2 1997  2 110 217  .    .  .  .  .  .
25D1998      609D1996     81S1996      1996 2   14095  3.5 1    14204 29 3 3 4 1    14312  49 3 4 4 2 1998  2 109 217  . 2001  . 36  .  5
25D2000      595D1997     9D1997       1997 2   14834  3.7 1    14939 36 3 4 3 1    15001  40 3 3 3 2 2000  3 105 167  .    .  .  .  .  .
25D2001      540D2000     33D1994      1994 2   15200  4.6 1    15306 20 1 1 1 1    15383  35 2 2 2 2 2001  7 106 183  .    .  .  .  .  .
25D2004      538S2003     35T1997      1997 2   16287  6.0 1    16409 40 3 4 3 1    16485  49 3 4 3 2 2004  7 122 198  .    .  .  .  .  .
25S2003      514D2001     149S1999     1999 2   15924  5.0 1    16001 36 4 5 5 1    16116  54 4 4 5 1 2003  4  77 192  .    .  .  .  .  .
25S2006      538D2004     83S2004      2004 2   17023  2.0 1    17127 38 4 4 3 1    17197  46 4 5 5 1 2006  2 104 174  .    .  .  .  .  .
26D1992      RIDGE        52D1988      1988 2   11895  4.1 1    12066 37 3 3 3 1    12129  44 3 3 3 2 1992  4 171 234  . 1993  . 14  .  5
26D1993      0555         80T1991      1991 2   12260  3.6 1    12367 25 3 3 2 1    12472  26 1 2 2 2 1993  2 107 212  . 1995  . 24  .  4
26D1994      92-035       37D1989      1989 2   12639  4.8 1    12719 30 3 3 3 1    12822  43 2 4 3 2 1994  5  80 183  . 1997  . 36  .  8
26D1995      92-035       30D1993      1993 2   13011  3.8 3    13095 38 4 4 3 1    13207  53 4 4 3 2 1995  2  84 196  . 1997  . 24  .  4
26D1997      4397         75D1995      1995 2   13730  4.6 1    13840 24 2 3 3 1    13947  45 4 5 5 2 1997  2 110 217  .    .  .  .  .  .
26D1999      581D1996     65S1997      1997 2   14458  5.0 1    14526 30 4 4 4 1    14660  74 5 5 4 2 1999  2  68 202  .    .  .  .  .  .
26D2001      605D2000     25D1998      1998 2   15200  3.0 1    15306 38 3 4 4 1    15383  45 4 4 4 2 2001  3 106 183  . 2004  . 36  .  6
26D2003      540D2000     150D1996     1996 2   15924  5.4 1    16001 25 2 2 3 1    16116  45 2 3 3 2 2003  7  77 192  .    .  .  .  .  .
26D2005      559S2002     8D2001       2001 2   16658  5.0 1    16822 50 4 4 4 1    16853  58 5 5 4 2 2005  4 164 195  .    .  .  .  .  .
26D2006      602D2005     61D2003      2003 2   17023  4.0 1    17127 25 2 2 2 1    17197  35 3 3 4 2 2006  3 104 174  .    .  .  .  .  .
26S2002      650D2000     116D2000     2000 2   15565  8.0 1    15671 48 5 5 4 1    15749  60 5 5 5 1 2002  2 106 184  . 2004  . 24  .  4
26S2004      627D2001     114S2002     2002 2   16288  6.0 1    16409 47 3 4 4 1    16485  56 5 5 5 1 2004  2 121 197  . 2006  . 25  .  4
26S2007      611D2005     83S2004      2004 2   17371  5.5 1    17477 38 4 5 3 1    17539  26 2 3 3 1 2007  3 106 168  .    .  .  .  .  .
26T1996      3721         62D1992      1992 2   13359  3.4 1    13461 43 4 5 4 1    13573  56 4 4 4 3 1996  4 102 214  . 1998  . 25  .  6
27D1993      0555         43D1989      1989 2   12260  3.0 3    12367 40 4 4 2 1    12472  43 4 3 4 2 1993  4 107 212  . 1996  . 37  .  7
27D1994      504S1993     13S1989      1989 2   12639  5.0 1    12719 35 4 3 3 1    12822  51 4 3 3 2 1994  5  80 183  . 1996  . 24  .  7
